game_pk,at_bat_number,batter,description,des,first_pitch_events,events
746612,68,Jhonkensy Noel,foul,"Jhonkensy Noel grounds into a force out, third baseman Matt Vierling to second baseman Colt Keith.   David Fry out at 2nd.    Jhonkensy Noel to 1st.",,force_out
746612,62,Josh Naylor,hit_into_play,Josh Naylor grounds out to first baseman Gio Urshela.,field_out,field_out
746612,52,Bryan Rocchio,swinging_strike,Brayan Rocchio strikes out swinging.,,strikeout
746612,50,Jhonkensy Noel,foul,Jhonkensy Noel strikes out swinging.,,strikeout
746612,44,David Fry,swinging_strike,David Fry flies out to left fielder Mark Canha.,,field_out
746612,43,Josh Naylor,foul,"Josh Naylor grounds out, shortstop Javier Báez to first baseman Gio Urshela.",,field_out
746612,42,Jose Ramirez,foul,José Ramírez strikes out swinging.,,strikeout
746612,37,Steven Kwan,foul,Steven Kwan strikes out swinging.,,strikeout
746612,36,Austin Hedges,foul,Austin Hedges singles on a line drive to left fielder Mark Canha.   Tyler Freeman to 2nd.,,single
746612,35,Bryan Rocchio,foul,Brayan Rocchio strikes out swinging.,,strikeout
746612,34,Tyler Freeman,hit_into_play,Tyler Freeman singles on a line drive to left fielder Mark Canha.,single,single
746612,33,Jhonkensy Noel,swinging_strike,"Jhonkensy Noel grounds out, shortstop Javier Báez to first baseman Gio Urshela.",,field_out
746612,20,Austin Hedges,hit_into_play,Austin Hedges singles on a bunt ground ball to third baseman Matt Vierling.   David Fry scores.    Jhonkensy Noel to 3rd.    Tyler Freeman to 2nd.,single,single
746612,18,Tyler Freeman,foul,Tyler Freeman singles on a ground ball to right fielder Wenceel Pérez.   David Fry to 3rd.    Jhonkensy Noel to 2nd.,,single
746612,15,Josh Naylor,hit_into_play,"Josh Naylor grounds out, shortstop Javier Báez to first baseman Gio Urshela.",field_out,field_out
746610,61,David Fry,swinging_strike,David Fry walks.,,walk
746610,60,Will Brennan,swinging_strike,Will Brennan strikes out swinging.,,strikeout
746610,52,Daniel Schneemann,foul,Daniel Schneemann pops out to third baseman Manny Machado.,,field_out
746610,50,Jose Ramirez,foul,"José Ramírez singles on a ground ball to right fielder David Peralta.  José Ramírez out at 2nd on the throw, right fielder David Peralta to third baseman Manny Machado to shortstop Ha-Seong Kim.   Angel Martínez to 3rd.",,single
746610,36,Andres Gimenez,swinging_strike,"Andrés Giménez grounds out, first baseman Luis Arraez to pitcher Michael King.",,field_out
746610,23,Austin Hedges,foul,Austin Hedges pops out to catcher Kyle Higashioka.,,field_out
746610,15,Daniel Schneemann,swinging_strike,Daniel Schneemann flies out to right fielder David Peralta.,,field_out
746610,14,Josh Naylor,swinging_strike,Josh Naylor strikes out swinging.,,strikeout
746610,6,Angel Martinez,hit_into_play,Angel Martínez lines out to second baseman Jake Cronenworth.,field_out,field_out
744831,22,Lane Thomas,hit_into_play,Lane Thomas flies out to right fielder Jake Fraley in foul territory.,field_out,field_out
746613,63,David Fry,hit_into_play,David Fry flies out to center fielder Jackson Merrill.,field_out,field_out
746613,49,Steven Kwan,hit_into_play,"Steven Kwan grounds out, second baseman Xander Bogaerts to first baseman Luis Arraez.",field_out,field_out
746613,22,Bo Naylor,swinging_strike,Bo Naylor called out on strikes.,,strikeout
746613,15,Andres Gimenez,hit_into_play,"Andrés Giménez grounds out, shortstop Ha-Seong Kim to first baseman Luis Arraez.",field_out,field_out
746613,14,David Fry,foul,David Fry called out on strikes.,,strikeout
746613,7,Jose Ramirez,hit_into_play,José Ramírez flies out to center fielder Jackson Merrill.,field_out,field_out
744830,62,Lane Thomas,foul,Lane Thomas doubles (12) on a line drive to right fielder Rece Hinds.   Jacob Young scores.,,double
744830,41,Lane Thomas,foul,"Lane Thomas grounds out, pitcher Nick Lodolo to first baseman Jeimer Candelario.",,field_out
746618,64,Tyler Freeman,swinging_strike,Tyler Freeman out on a sacrifice fly to right fielder David Peralta.   David Fry scores.,,sac_fly
746618,62,Andres Gimenez,foul,Andrés Giménez flies out to center fielder Jackson Merrill.,,field_out
746618,56,Bo Naylor,hit_into_play,"Bo Naylor singles on a line drive to third baseman Manny Machado, deflected by pitcher Stephen Kolek.",single,single
746618,50,Jhonkensy Noel,swinging_strike,Jhonkensy Noel strikes out swinging.,,strikeout
746618,42,Angel Martinez,swinging_strike,Angel Martínez pops out to second baseman Xander Bogaerts.,,field_out
746618,37,Bo Naylor,foul,Bo Naylor strikes out swinging.,,strikeout
746618,34,Andres Gimenez,hit_into_play,"Andrés Giménez out on a sacrifice bunt, pitcher Matt Waldron to first baseman Jake Cronenworth.   David Fry to 2nd.",sac_bunt,sac_bunt
746618,8,Josh Naylor,hit_into_play,Josh Naylor grounds out to first baseman Jake Cronenworth.,field_out,field_out
745962,3,Lane Thomas,hit_into_play,Lane Thomas flies out to right fielder Sal Frelick.,field_out,field_out
745066,54,Bo Naylor,foul,"Bo Naylor grounds out, shortstop Taylor Walls to first baseman Yandy Díaz.",,field_out
745066,53,Daniel Schneemann,swinging_strike,Daniel Schneemann strikes out swinging.,,strikeout
745066,48,David Fry,hit_into_play,David Fry pops out to second baseman Amed Rosario.,field_out,field_out
745066,47,Josh Naylor,hit_into_play,Josh Naylor flies out to right fielder Josh Lowe in foul territory.,field_out,field_out
745066,39,Angel Martinez,foul,Angel Martínez strikes out swinging.,,strikeout
745066,32,Bryan Rocchio,hit_into_play,"Brayan Rocchio grounds out, shortstop Taylor Walls to first baseman Yandy Díaz.",field_out,field_out
745066,15,Bryan Rocchio,hit_into_play,Brayan Rocchio flies out to center fielder Jose Siri.,field_out,field_out
745066,10,Daniel Schneemann,hit_into_play,"Daniel Schneemann lines into an unassisted double play, first baseman Yandy Díaz.   Andrés Giménez out at 1st.",double_play,double_play
745066,9,Andres Gimenez,hit_into_play,"Andrés Giménez grounds into a force out, shortstop Taylor Walls to second baseman Amed Rosario.   Will Brennan out at 2nd.    Andrés Giménez to 1st.",force_out,force_out
745963,56,Lane Thomas,hit_into_play,"Lane Thomas grounds out, second baseman Brice Turang to first baseman Rhys Hoskins.",field_out,field_out
745963,41,Lane Thomas,swinging_strike,Lane Thomas doubles (11) on a sharp line drive to left fielder Jackson Chourio.,,double
745067,74,David Fry,swinging_strike,David Fry flies out to center fielder Jonny DeLuca.,,field_out
745067,73,Josh Naylor,foul,Josh Naylor flies out to left fielder Randy Arozarena.,,field_out
745067,72,Jose Ramirez,foul,José Ramírez doubles (20) on a fly ball to right fielder Richie Palacios.,,double
745067,64,Bo Naylor,hit_into_play,Bo Naylor flies out sharply to center fielder Jonny DeLuca.,field_out,field_out
745067,63,Jhonkensy Noel,foul,Jhonkensy Noel homers (4) on a fly ball to left center field.   Tyler Freeman scores.,,home_run
745067,61,Andres Gimenez,swinging_strike,Andrés Giménez flies out to center fielder Jonny DeLuca.,,field_out
745067,48,Bo Naylor,foul,Bo Naylor flies out sharply to right fielder Richie Palacios.,,field_out
745067,47,Will Brennan,hit_into_play,Will Brennan flies out sharply to right fielder Richie Palacios.,field_out,field_out
745067,42,Daniel Schneemann,hit_into_play,Daniel Schneemann flies out to right fielder Richie Palacios.,field_out,field_out
745067,36,Steven Kwan,hit_into_play,"Steven Kwan grounds out, shortstop José Caballero to first baseman Yandy Díaz.",field_out,field_out
745067,31,Bo Naylor,foul_tip,Bo Naylor flies out to center fielder Jonny DeLuca.,,field_out
745067,30,Will Brennan,swinging_strike,Will Brennan lines out to left fielder Randy Arozarena.,,field_out
745067,29,Daniel Schneemann,foul,Daniel Schneemann strikes out swinging.,,strikeout
745067,28,Andres Gimenez,hit_into_play,Andrés Giménez singles on a sharp ground ball to right fielder Richie Palacios.   David Fry to 3rd.    Andrés Giménez to 2nd.,single,single
745067,21,Josh Naylor,hit_into_play,Josh Naylor lines out to right fielder Richie Palacios.,field_out,field_out
745067,20,Jose Ramirez,hit_into_play,José Ramírez flies out to center fielder Jonny DeLuca.,field_out,field_out
745067,17,Bo Naylor,hit_into_play,Bo Naylor singles on a ground ball to left fielder Randy Arozarena.,single,single
745067,11,Daniel Schneemann,foul,Daniel Schneemann flies out to left fielder Randy Arozarena.,,field_out
745067,10,Andres Gimenez,foul,Andrés Giménez pops out to second baseman Brandon Lowe.,,field_out
745067,5,David Fry,hit_into_play,"David Fry grounds into a force out, pitcher Zack Littell to second baseman Brandon Lowe.   Josh Naylor out at 2nd.",force_out,force_out
745067,4,Josh Naylor,foul,Josh Naylor walks.   José Ramírez to 2nd.,,walk
745064,68,Josh Naylor,swinging_strike,Josh Naylor called out on strikes.,,strikeout
745064,52,Daniel Schneemann,foul,Daniel Schneemann doubles (5) on a fly ball to center fielder Jose Siri.,,double
745064,43,Jose Ramirez,hit_into_play,José Ramírez singles on a line drive to right fielder Josh Lowe.,single,single
745064,34,Tyler Freeman,foul,Tyler Freeman walks.   Daniel Schneemann to 2nd.,,walk
745064,32,Andres Gimenez,hit_into_play,Andrés Giménez pops out to third baseman Isaac Paredes in foul territory.,field_out,field_out
745064,27,Jhonkensy Noel,foul,"Jhonkensy Noel strikes out swinging, catcher Alex Jackson to first baseman Yandy Díaz.",,strikeout
745064,17,Austin Hedges,foul,Austin Hedges strikes out swinging.,,strikeout
745064,11,Daniel Schneemann,foul,Daniel Schneemann strikes out swinging.,,strikeout
745064,2,Angel Martinez,foul,"Guardians challenged (play at 1st), call on the field was overturned: Guardians challenged (force play), call on the field was upheld: Angel Martínez grounds into a force out, second baseman Richie Palacios to shortstop Taylor Walls.   Steven Kwan out at 2nd.    Angel Martínez to 1st.",,force_out
746452,75,David Fry,foul,David Fry flies out to left fielder Zach McKinstry in foul territory.,,field_out
746452,49,Jose Ramirez,foul,José Ramírez flies out to left fielder Riley Greene.,,field_out
746452,33,David Fry,foul,David Fry strikes out swinging.,,strikeout
746452,21,Bo Naylor,hit_into_play,Bo Naylor homers (6) on a line drive to right field.,home_run,home_run
746452,10,David Fry,swinging_strike,David Fry lines out to shortstop Javier Báez.,,field_out
746452,9,Daniel Schneemann,hit_into_play,"Daniel Schneemann grounds out, second baseman Colt Keith to first baseman Gio Urshela.",field_out,field_out
746452,2,Angel Martinez,foul_tip,"Angel Martínez grounds out, shortstop Javier Báez to first baseman Gio Urshela.",,field_out
745799,73,Lane Thomas,foul,Lane Thomas walks.,,walk
746453,67,Tyler Freeman,swinging_strike,"Tyler Freeman reaches on a fielder's choice out, first baseman Gio Urshela to catcher Jake Rogers to third baseman Matt Vierling to first baseman Gio Urshela to shortstop Javier Báez to third baseman Matt Vierling.   Gabriel Arias out at home.    Tyler Freeman to 2nd.",,fielders_choice_out
746453,66,Andres Gimenez,swinging_strike,Andrés Giménez out on a sacrifice fly to right fielder Wenceel Pérez.   Josh Naylor scores.    Gabriel Arias to 3rd.,,sac_fly
746453,44,Josh Naylor,swinging_strike,Josh Naylor singles on a line drive to right fielder Wenceel Pérez.,,single
746453,31,Daniel Schneemann,foul_tip,Daniel Schneemann homers (4) on a fly ball to left center field.,,home_run
746453,29,David Fry,hit_into_play,"David Fry grounds out, shortstop Zach McKinstry to first baseman Gio Urshela.",field_out,field_out
746453,23,Josh Naylor,swinging_strike_blocked,"Josh Naylor grounds out, catcher Jake Rogers to first baseman Gio Urshela.",,field_out
746453,21,Angel Martinez,hit_into_play,Angel Martínez hits a ground-rule double (3) on a fly ball to right-center field.   Bo Naylor scores.    Steven Kwan scores.,double,double
746453,19,Bo Naylor,hit_into_play,Bo Naylor singles on a sharp line drive to right fielder Wenceel Pérez.,single,single
746453,18,Bryan Rocchio,hit_into_play,"Brayan Rocchio grounds out, shortstop Zach McKinstry to first baseman Gio Urshela.",field_out,field_out
746453,4,Josh Naylor,swinging_strike,Josh Naylor strikes out swinging.,,strikeout
746453,2,Angel Martinez,foul,Angel Martínez lines out to left fielder Akil Baddoo.,,field_out
745796,11,Lane Thomas,hit_into_play,"Lane Thomas grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",field_out,field_out
746451,90,Andres Gimenez,foul,Andrés Giménez strikes out on a foul tip.,,strikeout
746451,86,Angel Martinez,foul,Angel Martínez grounds out to first baseman Gio Urshela.   Steven Kwan to 2nd.,,field_out
746451,78,Daniel Schneemann,swinging_strike,Daniel Schneemann strikes out swinging.,,strikeout
746451,70,Angel Martinez,foul,"Angel Martínez grounds out, pitcher Beau Brieske to third baseman Zach McKinstry to first baseman Gio Urshela.   Steven Kwan to 2nd.",,field_out
746451,68,Bo Naylor,hit_into_play,Bo Naylor grounds out softly to first baseman Gio Urshela.,field_out,field_out
746451,62,Daniel Schneemann,hit_into_play,"Daniel Schneemann grounds out, shortstop Javier Báez to first baseman Gio Urshela.",field_out,field_out
746451,51,Josh Naylor,hit_into_play,"Josh Naylor grounds out, second baseman Colt Keith to first baseman Gio Urshela.   Austin Hedges scores.    Steven Kwan to 3rd.    José Ramírez to 2nd.",field_out,field_out
746451,49,Angel Martinez,foul,"Angel Martínez grounds out, second baseman Colt Keith to first baseman Gio Urshela.",,field_out
746451,35,Jhonkensy Noel,swinging_strike,"Jhonkensy Noel grounds into a force out, third baseman Zach McKinstry to second baseman Colt Keith.   Josh Naylor out at 2nd.",,force_out
746451,18,Angel Martinez,swinging_strike,Angel Martínez flies out to left fielder Riley Greene.,,field_out
746451,11,Daniel Schneemann,hit_into_play,Daniel Schneemann lines out to left fielder Riley Greene.,field_out,field_out
746451,6,Andres Gimenez,foul,"Andrés Giménez grounds into a double play, first baseman Gio Urshela to shortstop Javier Báez to pitcher Kenta Maeda.   Jhonkensy Noel out at 2nd.    Andrés Giménez out at 1st.",,grounded_into_double_play
746451,5,Jhonkensy Noel,hit_into_play,Jhonkensy Noel singles on a ground ball to center fielder Matt Vierling.,single,single
746451,1,Steven Kwan,hit_into_play,Steven Kwan flies out to left fielder Riley Greene.,field_out,field_out
745803,61,Lane Thomas,foul,Lane Thomas strikes out swinging.,,strikeout
745803,44,Lane Thomas,hit_into_play,Lane Thomas lines out to third baseman Mark Vientos.,field_out,field_out
746455,60,Steven Kwan,foul,Steven Kwan flies out to right fielder Wenceel Pérez.,,field_out
746455,59,Bo Naylor,swinging_strike,Bo Naylor called out on strikes.,,strikeout
746455,52,Bryan Rocchio,swinging_strike,"Brayan Rocchio grounds out, shortstop Javier Báez to first baseman Gio Urshela.",,field_out
746455,45,Josh Naylor,hit_into_play,Josh Naylor flies out to center fielder Riley Greene.,field_out,field_out
746455,30,Andres Gimenez,hit_into_play,"Andrés Giménez grounds out, second baseman Colt Keith to first baseman Gio Urshela.",field_out,field_out
746455,29,David Fry,swinging_strike_blocked,David Fry pops out to catcher Jake Rogers in foul territory.,,field_out
746455,22,Angel Martinez,hit_into_play,Angel Martínez singles on a fly ball to right fielder Wenceel Pérez.,single,single
746455,11,Daniel Schneemann,foul,Daniel Schneemann strikes out swinging.,,strikeout
746455,10,Andres Gimenez,foul_bunt,Andrés Giménez singles on a ground ball to right fielder Wenceel Pérez.,,single
746455,8,Josh Naylor,foul,Josh Naylor flies out to right fielder Wenceel Pérez.,,field_out
744833,6,Lane Thomas,foul,Lane Thomas singles on a fly ball to center fielder Michael Siani.,,single
746616,66,Andres Gimenez,foul_bunt,Andrés Giménez flies out to center fielder Heliot Ramos.,,field_out
746616,61,Josh Naylor,hit_into_play,Josh Naylor flies out to center fielder Heliot Ramos.,field_out,field_out
